TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04640	Hematopoietic cell lineage	0.999999999988926	-1.10742192622606e-11	75	0	0	25	6607
mmu04640	Hematopoietic cell lineage	0.999999999988926	-1.10742192622606e-11	75	0	0	25	6607
ko05204	Chemical carcinogenesis	0.999999999988926	-1.10742192622606e-11	75	0	0	25	6607
mmu05204	Chemical carcinogenesis	0.999999999988926	-1.10742192622606e-11	75	0	0	25	6607
M00055	N-glycan precursor biosynthesis	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu_M00158	F-type ATPase, eukaryotes	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
M00158	F-type ATPase, eukaryotes	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
M00389	APC/C complex	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
M00337	Immunoproteasome	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu_M00389	APC/C complex	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu00604	Glycosphingolipid biosynthesis - ganglio series	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu_M00337	Immunoproteasome	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu_M00055	N-glycan precursor biosynthesis	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
ko00910	Nitrogen metabolism	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu00910	Nitrogen metabolism	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
ko00604	Glycosphingolipid biosynthesis - ganglio series	0.999999999989524	-1.04759210316404e-11	14	0	0	25	6607
mmu03013	RNA transport	0.999999999989703	-1.02967613885341e-11	138	0	0	25	6607
ko03013	RNA transport	0.999999999989703	-1.02967613885341e-11	138	0	0	25	6607
M00295	BRCA1-associated genome surveillance complex (BASC)	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
M00099	Sphingosine biosynthesis	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
ko00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu_M00295	BRCA1-associated genome surveillance complex (BASC)	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu_M00099	Sphingosine biosynthesis	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
ko00603	Glycosphingolipid biosynthesis - globo series	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu00603	Glycosphingolipid biosynthesis - globo series	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu_M00003	Gluconeogenesis, oxaloacetate => fructose-6P	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
M00003	Gluconeogenesis, oxaloacetate => fructose-6P	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.999999999990105	-9.894499284277e-12	15	0	0	25	6607
mmu05012	Parkinson's disease	0.999999999990199	-9.8006777264829e-12	122	0	0	25	6607
mmu05150	Staphylococcus aureus infection	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
ko04340	Hedgehog signaling pathway	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
mmu04340	Hedgehog signaling pathway	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
mmu05014	Amyotrophic lateral sclerosis (ALS)	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
ko05150	Staphylococcus aureus infection	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
ko05014	Amyotrophic lateral sclerosis (ALS)	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
ko05223	Non-small cell lung cancer	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
mmu05223	Non-small cell lung cancer	0.999999999990319	-9.68074667512663e-12	48	0	0	25	6607
mmu05031	Amphetamine addiction	0.999999999990354	-9.64617219051536e-12	62	0	0	25	6607
mmu04115	p53 signaling pathway	0.999999999990354	-9.64617219051536e-12	62	0	0	25	6607
ko04115	p53 signaling pathway	0.999999999990354	-9.64617219051536e-12	62	0	0	25	6607
ko05031	Amphetamine addiction	0.999999999990354	-9.64617219051536e-12	62	0	0	25	6607
mmu05322	Systemic lupus erythematosus	0.999999999990535	-9.46547368464379e-12	102	0	0	25	6607
mmu04650	Natural killer cell mediated cytotoxicity	0.999999999990535	-9.46547368464379e-12	102	0	0	25	6607
ko04650	Natural killer cell mediated cytotoxicity	0.999999999990535	-9.46547368464379e-12	102	0	0	25	6607
ko05322	Systemic lupus erythematosus	0.999999999990535	-9.46547368464379e-12	102	0	0	25	6607
ko00350	Tyrosine metabolism	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
mmu04960	Aldosterone-regulated sodium reabsorption	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
ko04960	Aldosterone-regulated sodium reabsorption	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
mmu03050	Proteasome	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
mmu04962	Vasopressin-regulated water reabsorption	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
ko04962	Vasopressin-regulated water reabsorption	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
ko03050	Proteasome	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
mmu00350	Tyrosine metabolism	0.999999999990569	-9.43073899222077e-12	38	0	0	25	6607
mmu05203	Viral carcinogenesis	0.999999999990616	-9.38442719098883e-12	206	0	0	25	6607
mmu04014	Ras signaling pathway	0.999999999990616	-9.38442719098883e-12	206	0	0	25	6607
ko05203	Viral carcinogenesis	0.999999999990616	-9.38442719098883e-12	206	0	0	25	6607
mmu_M00160	V-type ATPase, eukaryotes	0.999999999990629	-9.37113501423728e-12	23	0	0	25	6607
M00160	V-type ATPase, eukaryotes	0.999999999990629	-9.37113501423728e-12	23	0	0	25	6607
mmu03020	RNA polymerase	0.999999999990629	-9.37113501423728e-12	23	0	0	25	6607
ko03020	RNA polymerase	0.999999999990629	-9.37113501423728e-12	23	0	0	25	6607
mmu_M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
mmu00511	Other glycan degradation	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
M00341	Proteasome, 19S regulatory particle (PA700)	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
mmu_M00341	Proteasome, 19S regulatory particle (PA700)	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
ko00511	Other glycan degradation	0.999999999990789	-9.21091797015695e-12	17	0	0	25	6607
ko05142	Chagas disease (American trypanosomiasis)	0.999999999991057	-8.94302612296149e-12	93	0	0	25	6607
mmu05142	Chagas disease (American trypanosomiasis)	0.999999999991057	-8.94302612296149e-12	93	0	0	25	6607
ko03430	Mismatch repair	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu04977	Vitamin digestion and absorption	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
M00014	Glucuronate pathway (uronate pathway)	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu03430	Mismatch repair	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu_M00014	Glucuronate pathway (uronate pathway)	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu00531	Glycosaminoglycan degradation	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
ko00531	Glycosaminoglycan degradation	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
ko04977	Vitamin digestion and absorption	0.99999999999117	-8.83022557147325e-12	21	0	0	25	6607
mmu04380	Osteoclast differentiation	0.999999999991177	-8.82268786480547e-12	117	0	0	25	6607
ko04380	Osteoclast differentiation	0.999999999991177	-8.82268786480547e-12	117	0	0	25	6607
ko04110	Cell cycle	0.999999999991177	-8.82268786480547e-12	117	0	0	25	6607
mmu04110	Cell cycle	0.999999999991177	-8.82268786480547e-12	117	0	0	25	6607
M00400	p97-Ufd1-Npl4 complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu00471	D-Glutamine and D-glutamate metabolism	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu00300	Lysine biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00294	DNA polymerase gamma complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00100	Sphingosine degradation	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00286	GINS complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00103	Cholecalciferol biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00338	Cysteine biosynthesis, homocysteine + serine => cysteine	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00103	Cholecalciferol biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00151	Cytochrome bc1 complex respiratory unit	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00151	Cytochrome bc1 complex respiratory unit	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00338	Cysteine biosynthesis, homocysteine + serine => cysteine	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00067	Cerebroside and sulfatide biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
ko00471	D-Glutamine and D-glutamate metabolism	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00066	Lactosylceramide biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00066	Lactosylceramide biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00399	Cap binding complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00291	MRN complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00400	p97-Ufd1-Npl4 complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
ko00300	Lysine biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00067	Cerebroside and sulfatide biosynthesis	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00291	MRN complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00100	Sphingosine degradation	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00399	Cap binding complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
ko00780	Biotin metabolism	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00286	GINS complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu_M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
M00294	DNA polymerase gamma complex	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu00780	Biotin metabolism	0.999999999991522	-8.4777007513555e-12	2	0	0	25	6607
mmu00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.999999999991603	-8.39723400336675e-12	24	0	0	25	6607
ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.999999999991603	-8.39723400336675e-12	24	0	0	25	6607
mmu05310	Asthma	0.999999999991603	-8.39723400336675e-12	24	0	0	25	6607
ko05310	Asthma	0.999999999991603	-8.39723400336675e-12	24	0	0	25	6607
mmu05205	Proteoglycans in cancer	0.999999999991706	-8.29449037903373e-12	205	0	0	25	6607
ko05205	Proteoglycans in cancer	0.999999999991706	-8.29449037903373e-12	205	0	0	25	6607
mmu05020	Prion diseases	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
ko05020	Prion diseases	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
ko00270	Cysteine and methionine metabolism	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
M00427	Nuclear pore complex	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
mmu00270	Cysteine and methionine metabolism	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
mmu_M00427	Nuclear pore complex	0.999999999991933	-8.0674176309917e-12	33	0	0	25	6607
ko00790	Folate biosynthesis	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00403	HRD1/SEL1 ERAD complex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00087	beta-Oxidation	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu03450	Non-homologous end-joining	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00087	beta-Oxidation	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00340	Proteasome, 20S core particle	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu00770	Pantothenate and CoA biosynthesis	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00353	Spliceosome, Prp19/CDC5L complex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu00790	Folate biosynthesis	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00353	Spliceosome, Prp19/CDC5L complex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
ko03450	Non-homologous end-joining	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00147	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00147	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00403	HRD1/SEL1 ERAD complex	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu_M00340	Proteasome, 20S core particle	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
ko00770	Pantothenate and CoA biosynthesis	0.999999999991969	-8.03139076124915e-12	12	0	0	25	6607
mmu05134	Legionellosis	0.999999999992046	-7.95361425548794e-12	53	0	0	25	6607
ko05134	Legionellosis	0.999999999992046	-7.95361425548794e-12	53	0	0	25	6607
ko04940	Type I diabetes mellitus	0.999999999992046	-7.95361425548794e-12	53	0	0	25	6607
mmu04940	Type I diabetes mellitus	0.999999999992046	-7.95361425548794e-12	53	0	0	25	6607
ko04012	ErbB signaling pathway	0.99999999999209	-7.90967063405406e-12	74	0	0	25	6607
mmu04012	ErbB signaling pathway	0.99999999999209	-7.90967063405406e-12	74	0	0	25	6607
ko04210	Apoptosis	0.99999999999209	-7.90967063405406e-12	74	0	0	25	6607
mmu04210	Apoptosis	0.99999999999209	-7.90967063405406e-12	74	0	0	25	6607
mmu03022	Basal transcription factors	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
mmu00983	Drug metabolism - other enzymes	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
ko00500	Starch and sucrose metabolism	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
ko03022	Basal transcription factors	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
ko00983	Drug metabolism - other enzymes	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
mmu00500	Starch and sucrose metabolism	0.999999999992094	-7.90648222369487e-12	41	0	0	25	6607
ko04514	Cell adhesion molecules (CAMs)	0.999999999992271	-7.72912440904375e-12	140	0	0	25	6607
mmu04514	Cell adhesion molecules (CAMs)	0.999999999992271	-7.72912440904375e-12	140	0	0	25	6607
mmu04726	Serotonergic synapse	0.999999999992489	-7.51135425326775e-12	118	0	0	25	6607
ko03018	RNA degradation	0.999999999992732	-7.26836957813105e-12	67	0	0	25	6607
mmu03018	RNA degradation	0.999999999992732	-7.26836957813105e-12	67	0	0	25	6607
ko05160	Hepatitis C	0.999999999992737	-7.26305328191494e-12	123	0	0	25	6607
mmu05160	Hepatitis C	0.999999999992737	-7.26305328191494e-12	123	0	0	25	6607
mmu04614	Renin-angiotensin system	0.999999999993039	-6.96125810211045e-12	18	0	0	25	6607
M00056	O-glycan biosynthesis, mucin type core	0.999999999993039	-6.96125810211045e-12	18	0	0	25	6607
ko04614	Renin-angiotensin system	0.999999999993039	-6.96125810211045e-12	18	0	0	25	6607
mmu_M00056	O-glycan biosynthesis, mucin type core	0.999999999993039	-6.96125810211045e-12	18	0	0	25	6607
mmu04010	MAPK signaling pathway	0.999999999993074	-6.92613325858408e-12	222	0	0	25	6607
ko04010	MAPK signaling pathway	0.999999999993074	-6.92613325858408e-12	222	0	0	25	6607
M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu00920	Sulfur metabolism	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
M00094	Ceramide biosynthesis	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
ko00920	Sulfur metabolism	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu_M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu_M00002	Glycolysis, core module involving three-carbon compounds	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu_M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu_M00076	Dermatan sulfate degradation	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
M00076	Dermatan sulfate degradation	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu_M00094	Ceramide biosynthesis	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
M00002	Glycolysis, core module involving three-carbon compounds	0.999999999993269	-6.73047662338292e-12	11	0	0	25	6607
mmu00330	Arginine and proline metabolism	0.999999999993429	-6.57146511850039e-12	52	0	0	25	6607
ko00330	Arginine and proline metabolism	0.999999999993429	-6.57146511850039e-12	52	0	0	25	6607
ko00980	Metabolism of xenobiotics by cytochrome P450	0.999999999993429	-6.57146511850039e-12	52	0	0	25	6607
mmu00980	Metabolism of xenobiotics by cytochrome P450	0.999999999993429	-6.57146511850039e-12	52	0	0	25	6607
mmu05034	Alcoholism	0.999999999993501	-6.49910965798097e-12	147	0	0	25	6607
ko05034	Alcoholism	0.999999999993501	-6.49910965798097e-12	147	0	0	25	6607
ko05162	Measles	0.999999999993526	-6.47358698766772e-12	127	0	0	25	6607
mmu05162	Measles	0.999999999993526	-6.47358698766772e-12	127	0	0	25	6607
mmu04910	Insulin signaling pathway	0.999999999993526	-6.47358698766772e-12	127	0	0	25	6607
ko04910	Insulin signaling pathway	0.999999999993526	-6.47358698766772e-12	127	0	0	25	6607
ko05143	African trypanosomiasis	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
ko04710	Circadian rhythm	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
ko00051	Fructose and mannose metabolism	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
mmu04710	Circadian rhythm	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
mmu00051	Fructose and mannose metabolism	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
mmu05143	African trypanosomiasis	0.999999999993654	-6.34598737679111e-12	29	0	0	25	6607
ko04932	Non-alcoholic fatty liver disease (NAFLD)	0.999999999993719	-6.28094733361864e-12	137	0	0	25	6607
mmu04932	Non-alcoholic fatty liver disease (NAFLD)	0.999999999993719	-6.28094733361864e-12	137	0	0	25	6607
ko00010	Glycolysis / Gluconeogenesis	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
mmu04721	Synaptic vesicle cycle	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
ko04721	Synaptic vesicle cycle	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
mmu04623	Cytosolic DNA-sensing pathway	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
mmu00010	Glycolysis / Gluconeogenesis	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
ko04623	Cytosolic DNA-sensing pathway	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
mmu00562	Inositol phosphate metabolism	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
ko00562	Inositol phosphate metabolism	0.999999999993741	-6.25901155006237e-12	57	0	0	25	6607
ko00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu_M00075	N-glycan biosynthesis, complex type	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
ko00120	Primary bile acid biosynthesis	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
M00075	N-glycan biosynthesis, complex type	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu00670	One carbon pool by folate	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu00450	Selenocompound metabolism	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
ko00670	One carbon pool by folate	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu00120	Primary bile acid biosynthesis	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
ko00450	Selenocompound metabolism	0.999999999993766	-6.23369975802623e-12	16	0	0	25	6607
mmu04664	Fc epsilon RI signaling pathway	0.999999999993779	-6.22112303289346e-12	63	0	0	25	6607
ko04664	Fc epsilon RI signaling pathway	0.999999999993779	-6.22112303289346e-12	63	0	0	25	6607
ko05320	Autoimmune thyroid disease	0.999999999993779	-6.22112303289346e-12	63	0	0	25	6607
mmu05320	Autoimmune thyroid disease	0.999999999993779	-6.22112303289346e-12	63	0	0	25	6607
mmu04950	Maturity onset diabetes of the young	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu00340	Histidine metabolism	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko04744	Phototransduction	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu00030	Pentose phosphate pathway	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu05216	Thyroid cancer	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko05216	Thyroid cancer	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu04744	Phototransduction	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu00760	Nicotinate and nicotinamide metabolism	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
mmu03440	Homologous recombination	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko00030	Pentose phosphate pathway	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko04950	Maturity onset diabetes of the young	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko03440	Homologous recombination	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko00760	Nicotinate and nicotinamide metabolism	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
ko00340	Histidine metabolism	0.999999999994146	-5.85394499704129e-12	25	0	0	25	6607
M00073	N-glycan precursor trimming	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
ko00232	Caffeine metabolism	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00072	N-glycosylation by oligosaccharyltransferase	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00029	Urea cycle	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00424	Shelterin complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00029	Urea cycle	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00047	Creatine pathway	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00398	Sm core complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00072	N-glycosylation by oligosaccharyltransferase	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00428	eIF4F complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00284	Origin recognition complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00428	eIF4F complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00047	Creatine pathway	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00073	N-glycan precursor trimming	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00284	Origin recognition complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu_M00398	Sm core complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu00232	Caffeine metabolism	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
M00424	Shelterin complex	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.999999999994324	-5.67628012949714e-12	6	0	0	25	6607
mmu00564	Glycerophospholipid metabolism	0.999999999994441	-5.55879431158911e-12	83	0	0	25	6607
ko00564	Glycerophospholipid metabolism	0.999999999994441	-5.55879431158911e-12	83	0	0	25	6607
